# id xcentroid ycentroid fwhm sharpness roundness pa npix peak flux mag
93 531.9090039731547 499.45934483607135 1.7774557375179767 0.5254096880024223 0.0569774034799348 76.52440865388921 10 21.431421136810222 100.26128276999967 -5.002833141984442
129 461.19227676260624 715.7218236135686 2.015687290936933 0.5958301004561081 0.023514408642672527 36.53876420879083 12 21.429604553742923 132.13476138286688 -5.302542711916852
49 31.828977178938157 295.985789369866 1.9608088292905708 0.5796082194814902 0.09014128276612468 19.533750819055573 12 20.62470615896742 125.24257157455159 -5.2443799407423395
41 1130.4838528565904 266.9270402325484 1.837303678363857 0.5431005296159133 0.1725250723445702 87.45829283012516 7 20.271935125999658 78.01409674972736 -4.730432711452683
100 1100.8923514780952 561.2166269555107 2.0805204613251624 0.6149945584546257 0.18665061115154685 4.001253026761821 12 20.17621496809053 144.58981627151428 -5.400344264677855
133 745.9786465020509 727.524268976019 1.7257750201974662 0.5101330490459846 0.07297281362840063 36.28041915883389 10 19.885482576413512 94.10204746922588 -4.933997682237456
47 590.2197324159134 290.91582240634216 1.8060296023693156 0.5338560223328227 0.05253829654374565 48.70847135600851 12 19.874314496892 94.9083870571198 -4.943261481850106
120 563.7474593183533 674.8585514782841 1.8054491957608059 0.5336844561730276 0.1025389284746413 175.05667096146615 11 18.765016308777486 96.72132011206045 -4.9638055385283675
95 243.20947802903794 527.7544940036223 2.0254266165884376 0.5987090109931752 0.1944831522713574 1.4188305221196695 12 18.646056363402952 124.08850969005417 -5.234328921731571
52 1132.9055544304188 323.0583260766583 1.8238217011210842 0.5391153043823035 0.0804404403336236 150.63872408873618 8 18.55364702669527 60.716930072005404 -4.458274512353078
60 532.3093299954327 356.68981591024277 1.7932670304518288 0.530083450792651 0.13967409912172332 43.36711081223518 11 17.96600928931411 81.08305589421971 -4.77232527053181
5 1029.9881343876075 16.760096046423918 1.9668206412377542 0.5813852900283549 0.12731655010306703 23.31139662840614 12 17.25776289283778 94.17549493501795 -4.9348447782403575
151 655.6566896573502 839.2719953470232 1.8499833112217454 0.5468485846606769 0.1518722494354273 42.50417845293406 8 14.612040167892573 31.01796934676483 -3.729033406134183
127 874.8629433261244 703.1196797253419 2.0022267223089067 0.591851203534004 0.13073165950861843 53.916758000298415 12 13.967277716986127 101.84364024359681 -5.01983478527102
109 1016.4379825209617 594.1328841799623 1.9141729309672029 0.5658228113441213 0.12441004447575515 123.54739596725135 11 13.82600766786414 86.23765929527335 -4.839242400423497
42 156.80875957112252 271.3095746081569 1.7306706795674291 0.5115801888018978 0.08934532169673091 157.0848771165088 9 13.808059033192691 62.18746791627241 -4.484257185072162
106 1098.8837848770092 589.146961584169 1.7595740863854492 0.5201239345829707 0.15859261245220976 66.98406588887998 9 13.194298489710825 49.46563285174164 -4.2357589242775875
48 685.7682617208812 291.0962561467785 1.9545432195893104 0.5777561272077996 0.15173584595118125 113.01370889835401 11 12.860999499486084 72.77446537184191 -4.654947559086404
12 144.19112869954841 65.25969319580089 1.7303495975210266 0.5114852780740171 0.1862350151573063 146.475072205248 8 12.664690409094367 39.35544493843464 -3.9875120668410724
34 899.8924205570104 186.2821114185221 1.9257518671979794 0.5692455043226298 0.10558529743684493 65.66338830609774 12 12.650321667522954 80.03126424179837 -4.7581491935812705
150 692.8939412188971 838.0568141872103 1.8311078901836828 0.5412690763392088 0.1893249540531558 93.2047902482196 10 12.502527233930797 50.39556502329821 -4.255980796934376
87 575.9660251525173 460.8832899370533 1.8719101747291802 0.5533300886841753 0.12563818964110332 24.20480331220479 11 11.850617408128084 68.03587609114896 -4.581844953814581
66 324.04305398075337 385.4295131762379 1.7716946950213481 0.5237067440264732 0.15531163890663138 107.1589631169814 9 11.472140986104428 56.939926376201846 -4.38854225316231
145 534.8785272317168 808.1059662545966 1.7285073511269675 0.5109407164949604 0.12437327553180558 3.6351673655636003 9 11.436822930650386 45.11801241101626 -4.135874898429962
122 721.1363910902581 681.4610955148434 1.818940881242349 0.5376725511280013 0.19000796329929598 174.7234503220591 9 10.791378037656328 53.49009568528125 -4.320683436948819
138 201.88721999392763 755.7117527076715 1.71291165941188 0.5063306846695557 0.12668256290498192 82.5561807727486 9 10.391916666598712 44.66931992916393 -4.1250233514471315
38 14.003307692599433 244.70694092216206 1.7472095903903362 0.5164690328906387 0.09182273927248198 156.41517998952216 7 10.297011322602897 34.27564558941762 -3.8374641089296713
128 442.138063542638 712.2535039327581 1.7347060746345913 0.5127730374441739 0.1476759821024179 91.28230438667795 9 10.136864358975737 47.56347596216277 -4.193183963900719
130 1120.9800588595572 715.7876446699597 1.8175856088178715 0.53727193734805 0.19041570946077407 131.79126810592103 8 10.12091121300866 38.351121109123746 -3.959445160242447
